FileName_OrigER,PathName_OrigER,FileName_OrigRNA,PathName_OrigRNA,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r03c06f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c06f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c06f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c06f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c06f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c06f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C06,9,0.134644598,2019-05-10T20:56:38.337-04:00,1,1,2,HOECHST 33342,6,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,-0.000645814,-3E-06,3
r03c07f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,1,0.134633094,2019-05-10T21:05:54.773-04:00,1,1,2,HOECHST 33342,7,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0,-3E-06,3
r03c07f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,2,0.134638503,2019-05-10T21:05:58.02-04:00,1,1,2,HOECHST 33342,7,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0.000645814,-3E-06,3
r03c07f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,3,0.1346367,2019-05-10T21:06:00.453-04:00,1,1,2,HOECHST 33342,7,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0.000645814,-3E-06,3
r03c07f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,4,0.134634405,2019-05-10T21:06:02.98-04:00,1,1,2,HOECHST 33342,7,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0.000645814,-3E-06,3
r03c07f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,5,0.134631693,2019-05-10T21:06:05.163-04:00,1,1,2,HOECHST 33342,7,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0,-3E-06,3
r03c07f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,6,0.134636194,2019-05-10T21:06:07.317-04:00,1,1,2,HOECHST 33342,7,0.01,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0,-3E-06,3
r03c07f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,7,0.134634495,2019-05-10T21:06:09.563-04:00,1,1,2,HOECHST 33342,7,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,-0.000645814,-3E-06,3
r03c07f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,8,0.134632096,2019-05-10T21:06:11.747-04:00,1,1,2,HOECHST 33342,7,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,-0.000645814,-3E-06,3
r03c07f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c07f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C07,9,0.134630606,2019-05-10T21:06:14.257-04:00,1,1,2,HOECHST 33342,7,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,-0.000645814,-3E-06,3
r03c08f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,1,0.134622902,2019-05-10T21:07:38.14-04:00,1,1,2,HOECHST 33342,8,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0,-3E-06,3
r03c08f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,2,0.134626493,2019-05-10T21:07:40.34-04:00,1,1,2,HOECHST 33342,8,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0.000645814,-3E-06,3
r03c08f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,3,0.134624496,2019-05-10T21:07:42.447-04:00,1,1,2,HOECHST 33342,8,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,0.000645814,-3E-06,3
r03c08f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,4,0.1346239,2019-05-10T21:07:44.723-04:00,1,1,2,HOECHST 33342,8,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0.000645814,-3E-06,3
r03c08f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,5,0.134621501,2019-05-10T21:07:46.877-04:00,1,1,2,HOECHST 33342,8,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,0,-3E-06,3
r03c08f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,6,0.134623602,2019-05-10T21:07:49.043-04:00,1,1,2,HOECHST 33342,8,0.01,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,0,-3E-06,3
r03c08f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,7,0.134622499,2019-05-10T21:07:51.227-04:00,1,1,2,HOECHST 33342,8,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,-0.000645814,-0.000645814,-3E-06,3
r03c08f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,8,0.134620607,2019-05-10T21:07:53.397-04:00,1,1,2,HOECHST 33342,8,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0,-0.000645814,-3E-06,3
r03c08f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,r03c08f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2019_05_13_Batch2/images/BR00103267__2019-05-10T20_27_57-Measurement_1/Images,BR00103267,C08,9,0.134619907,2019-05-10T21:07:55.58-04:00,1,1,2,HOECHST 33342,8,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,0.000645814,-0.000645814,-3E-06,3
