FileName_OrigRNA,PathName_OrigRNA,FileName_OrigER,PathName_OrigER,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r01c01f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,1,0.134697497,2020-03-04T16:43:37.537-05:00,1,1,5,HOECHST 33342,1,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0,-5E-06,1
r01c01f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,2,0.134696499,2020-03-04T16:43:39.083-05:00,1,1,5,HOECHST 33342,1,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,0.000645814,-5E-06,1
r01c01f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,3,0.1346955,2020-03-04T16:43:40.44-05:00,1,1,5,HOECHST 33342,1,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0.000645814,-5E-06,1
r01c01f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,4,0.134697199,2020-03-04T16:43:41.827-05:00,1,1,5,HOECHST 33342,1,0.02,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0.000645814,-5E-06,1
r01c01f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,5,0.1346993,2020-03-04T16:43:43.2-05:00,1,1,5,HOECHST 33342,1,0.02,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0,-5E-06,1
r01c01f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,6,0.134698495,2020-03-04T16:43:44.59-05:00,1,1,5,HOECHST 33342,1,0.02,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,0,-5E-06,1
r01c01f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,7,0.134699598,2020-03-04T16:43:45.977-05:00,1,1,5,HOECHST 33342,1,0.02,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,-0.000645814,-5E-06,1
r01c01f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,8,0.134699896,2020-03-04T16:43:47.367-05:00,1,1,5,HOECHST 33342,1,0.02,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,-0.000645814,-5E-06,1
r01c01f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c01f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A01,9,0.134701103,2020-03-04T16:43:48.74-05:00,1,1,5,HOECHST 33342,1,0.02,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,-0.000645814,-5E-06,1
r01c02f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c02f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c02f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c02f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c02f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,r01c02f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/2020_03_05_Batch6/images/cmQTLplate7-2-27-20__2020-03-04T16_40_12-Measurement1/Images,cmQTLplate7-2-27-20,A02,1,0.134696305,2020-03-04T16:43:50.22-05:00,1,1,5,HOECHST 33342,2,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0,-5E-06,1
