id1,id2,correlation,Metadata_line_ID1,Metadata_plating_density1,Metadata_line_ID2,Metadata_plating_density2,Count_Cells1,Count_Cells2,cell_count_abs_diff,cell_count_sum
40,22,0.20295122803970098,40,10000,22,10000,1394.5,2002,607.5,3396.5
47,10,0.20139422665964277,47,10000,10,10000,770,1904.5,1134.5,2674.5
35,14,0.19962881947938702,35,10000,14,10000,4636.5,2670,1966.5,7306.5
28,24,0.19935276359323414,28,10000,24,10000,5450.5,3044,2406.5,8494.5
11,6,0.19907513697471743,11,10000,6,10000,1164,2210,1046,3374
28,1,0.19794400996149797,28,10000,1,10000,5450.5,1052,4398.5,6502.5
11,9,0.19746278363479594,11,10000,9,10000,1164,2443,1279,3607
33,12,0.1974396324417776,33,10000,12,10000,3693.5,3106,587.5,6799.5
22,14,0.19627327371899805,22,10000,14,10000,2002,2670,668,4672
44,35,0.19486965791465094,44,10000,35,10000,2771.5,4636.5,1865,7408
46,2,0.1928106404290843,46,10000,2,10000,567.5,1831.5,1264,2399
30,1,0.19221623465703688,30,10000,1,10000,1390,1052,338,2442
35,23,0.18834854986437158,35,10000,23,10000,4636.5,3597.5,1039,8234
24,14,0.1871204229075577,24,10000,14,10000,3044,2670,374,5714
44,3,0.1858042511249192,44,10000,3,10000,2771.5,1562,1209.5,4333.5
48,40,0.18507118260216357,48,10000,40,10000,3278.5,1394.5,1884,4673
42,18,0.1848570912444352,42,10000,18,10000,2869.5,2353,516.5,5222.5
21,10,0.1832128118447441,21,10000,10,10000,1749,1904.5,155.5,3653.5
33,26,0.1818952069141034,33,10000,26,10000,3693.5,2680.5,1013,6374
31,10,0.1814811144848577,31,10000,10,10000,3363,1904.5,1458.5,5267.5
